stone_bom_variant,stone_type,stone_shape,stone_quality,stone_color,wt_range,indian_rate_carat,usa_rate_carat
SLTPEAVVS-VSHI0.50 TO 0.69,Solitaire_Diamond,Pear,VVS-VS,HI,0.50 TO 0.69,150000,225000
DIAPRIVVS-VSGH0.18 TO 0.22,Diamond,Princess,VVS-VS,GH,0.18 TO 0.22,72000,108000
SLTMAQVVSEF0.50 TO 0.69,Solitaire_Diamond,Marquise,VVS,EF,0.50 TO 0.69,150000,225000
DIAFANVVS-VSFGH0.000 TO 0.056,Diamond,,VVS-VS,FGH,0.000 TO 0.056,72000,108000
DIARNDVVS1FG0.000 TO 0.056,Diamond,Round,VVS1,FG,0.000 TO 0.056,72000,108000
SLTFANVVS1E0.30 TO 0.39,Solitaire_Diamond,,VVS1,E,0.30 TO 0.39,150000,225000
SLTPEAVVS1G0.40 TO 0.49,Solitaire_Diamond,Pear,VVS1,G,0.40 TO 0.49,150000,225000
DIAMAQVVS-VSHI0.000 TO 0.056,Diamond,Marquise,VVS-VS,HI,0.000 TO 0.056,72000,108000
DIARNDVVS-VSGH0.000 TO 0.056,Diamond,Round,VVS-VS,GH,0.000 TO 0.056,72000,108000
DIAPRIVVS-VSIJ0.13 TO 0.175,Diamond,Princess,VVS-VS,IJ,0.13 TO 0.175,72000,108000
SLTPEAVVS-VSGH0.30 TO 0.39,Solitaire_Diamond,Pear,VVS-VS,GH,0.30 TO 0.39,150000,225000
SLTPEAVVSGHI0.30 TO 0.39,Solitaire_Diamond,Pear,VVS,GHI,0.30 TO 0.39,150000,225000
POLMIXMIXMIX - 0.24+0.22,Diamond,,,,0.02,72000,108000
POLMIXMIXMIX-0.18,Diamond,,,,0.18,72000,108000
POLMIXMIXMIX - 0.20+0.18,Diamond,,,,0.02,72000,108000
DIAPEAMIXFGH  0.13 TO 0.175(IV),Diamond,Pear,,FGH,  0.13 TO 0.175(IV),72000,108000
DIAPEAMIXFGH  0.18 TO 0.22 (V),Diamond,Pear,,FGH,  0.18 TO 0.22 (V),72000,108000
DIAPEAMIXFGH0.075 TO 0.08 (II),Diamond,Pear,,FGH,0.075 TO 0.08 (II),72000,108000
DIAPEAMIXFGHMIX,Diamond,Pear,,FGH,,72000,108000
DIAFNYMIXFGH0.135 TO 0.175 (IV),Diamond,,,FGH,0.135 TO 0.175 (IV),72000,108000
DIAFNYMIXFGH0.085 TO 0.125 (LLL),Diamond,,,FGH,0.085 TO 0.125 (LLL),72000,108000
DIABAGIF-VVSFGH0.000 TO 0.056,Diamond,Baguette,IF-VVS,FGH,0.000 TO 0.056,72000,108000
DIARNDMIXFGHMIX,Diamond,Round,,FGH,,72000,108000
DIARCTMIXFGH0.000 TO 0.056,Diamond,,,FGH,0.000 TO 0.056,72000,108000
DIABAGVVS - VSGH0.085 TO 0.125,Diamond,Baguette,VVS-VS,GH,0.085 TO 0.125,72000,108000
SLTRNDVVS 1 E0.30 TO 0.39,Solitaire_Diamond,Round,VVS1,E,0.30 TO 0.39,150000,225000
DIAPEAVS - SIFG0.075 TO 0.08,Diamond,Pear,VS-SI,FG,0.075 TO 0.08,72000,108000
DIAPEAVS - SIFG0.085 TO 0.125,Diamond,Pear,VS-SI,FG,0.085 TO 0.125,72000,108000
DIAFANVSFGH0.085 TO 0.125 (III),Diamond,,VS,FGH,0.085 TO 0.125 (III),72000,108000
DIAROSVSFGH0.075 TO 0.08 (II),Diamond,ROSE CUT,VS,FGH,0.075 TO 0.08 (II),72000,108000
SLTRNDVVS - VSFGH  0.70 TO 0.99(X),Solitaire_Diamond,Round,VVS-VS,FGH,  0.70 TO 0.99(X),150000,225000
SLTRNDVVS - VSFGH0.40 TO 0.49(VIII),Solitaire_Diamond,Round,VVS-VS,FGH,0.40 TO 0.49(VIII),150000,225000
DIARNDVVS - VSFGH  0.23 TO 0.29(VI),Diamond,Round,VVS-VS,FGH,  0.23 TO 0.29(VI),72000,108000
DIARNDVVS - VSFGH  0.135 TO 0.175(IV),Diamond,Round,VVS-VS,FGH,  0.135 TO 0.175(IV),72000,108000
DIAPEAVVSEF  0.13 TO 0.175(IV),Diamond,Pear,VVS,EF,  0.13 TO 0.175(IV),72000,108000
SLTMAQVVS-VSIJ0.30 TO 0.39,Solitaire_Diamond,Marquise,VVS-VS,IJ,0.30 TO 0.39,150000,225000
DIAFANVVS1E0.18 TO 0.22,Diamond,,VVS1,E,0.18 TO 0.22,72000,108000
SLTRNDVVS-VSHI0.40 TO 0.49,Solitaire_Diamond,Round,VVS-VS,HI, 0.40 TO 0.49,150000,225000
DIAPEAVVSFG0.18 TO 0.22,Diamond,Pear,VVS,FG, 0.18 TO 0.22,72000,108000
DIAPEAVVSFG0.085 TO 0.125,Diamond,Pear,VVS,FG,0.085 TO 0.125,72000,108000
DIAPRIVVS-VSGHI0.23 TO 0.29,Diamond,Princess,VVS-VS,GHI,0.23 TO 0.29,72000,108000
SLTFANVVS-VSGH0.30 TO 0.39,Solitaire_Diamond,,VVS-VS,GH,0.30 TO 0.39,150000,225000
ROSMIXVS-SIIJ0.000 TO 0.056,Diamond,,VS-SI,IJ,0.000 TO 0.056,72000,108000
DIAPEAVVS-VSGH0.23 TO 0.29,Diamond,Pear,VVS-VS,GH,0.23 TO 0.29,72000,108000
DIAMAQVVS-VSFG0.085 TO 0.125,Diamond,Marquise,VVS-VS,FG,0.085 TO 0.125,72000,108000
DIAPEAVVSGH0.23 TO 0.29,Diamond,Pear,VVS,GH,0.23 TO 0.29,72000,108000
DIARNDVVS-VSGH0.085 TO 0.125,Diamond,Round,VVS-VS,GH,0.085 TO 0.125,72000,108000
DIARNDVVS1GH0.085 TO 0.125,Diamond,Round,VVS1,GH,0.085 TO 0.125,72000,108000
DIAFANVS-SIIJ0.000 TO 0.056,Diamond,,VS-SI,IJ,0.000 TO 0.056,72000,108000
DIAPEAVVS-VSFGH0.13 TO 0.175,Diamond,Pear,VVS-VS,FGH,0.13 TO 0.175,72000,108000
DIAPEAVVS2-VSIJ0.000 TO 0.056,Diamond,Pear,VVS2-VS,IJ,0.000 TO 0.056,72000,108000
DIARNDVVS2-VSIJ0.085 TO 0.125,Diamond,Round,VVS2-VS,IJ,0.085 TO 0.125,72000,108000
DIAPEAVS-SIFG0.23 TO 0.29,Diamond,Pear,VS-SI,FG,0.23 TO 0.29,72000,108000
SLTMAQVVS-VSGH0.30 TO 0.39,Solitaire_Diamond,Marquise,VVS-VS,GH,0.30 TO 0.39,150000,225000
SLTPEAVVS-VSFG0.40 TO 0.49,Solitaire_Diamond,Pear,VVS-VS,FG,0.40 TO 0.49,150000,225000
DIARNDVVSIJ0.000 TO 0.056,Diamond,Round,VVS,IJ,0.000 TO 0.056,72000,108000
DIAMAQVS-SIGH0.000 TO 0.056,Diamond,Marquise,VS-SI,GH,0.000 TO 0.056,72000,108000
DIAMAQVVS-VSFG0.13 TO 0.175,Diamond,Marquise,VVS-VS,FG,0.13 TO 0.175,72000,108000
DIARNDVVS-SIFGH0.000 TO 0.056,Diamond,Round,VVS-SI,FGH,0.000 TO 0.056,72000,108000
DIAFANVVSIJ0.13 TO 0.175,Diamond,,VVS,IJ,0.13 TO 0.175,72000,108000
DIAMAQVVS-VSGHI0.23 TO 0.29,Diamond,Marquise,VVS-VS,GHI,0.23 TO 0.29,72000,108000
SLTFANVS-SIGH0.30 TO 0.39,Solitaire_Diamond,,VS-SI,GH,0.30 TO 0.39,150000,225000
DIAMAQVSHIJ0.18 TO 0.22,Diamond,Marquise,VS,HIJ,0.18 TO 0.22,72000,108000
DIAPEAVS-SIFG0.085 TO 0.125,Diamond,Pear,VS-SI,FG,0.085 TO 0.125,72000,108000
DIAMAQVS-SIFG0.13 TO 0.175,Diamond,Marquise,VS-SI,FG,0.13 TO 0.175,72000,108000
DIAFANVSFGH0.085 TO 0.125,Diamond,,VS,FGH,0.085 to 0.125,72000,108000
SLTMAQVVS-VSGHI0.40 TO 0.49,Solitaire_Diamond,Marquise,VVS-VS,GHI,0.40 TO 0.49,150000,225000
ROSMIXVSFGH0.000 TO 0.056,Diamond,,VS,FGH,0.000 TO 0.056,72000,108000
DIARNDVVS1G0.000 TO 0.056,Diamond,Round,VVS1,G,0.000 TO 0.056,72000,108000
DIAMAQVVS1E0.18 TO 0.22,Diamond,Marquise,VVS1,E,0.18 TO 0.22,72000,108000
DIAPEASIJK0.000 TO 0.056,Diamond,Pear,SI,JK,0.000 TO 0.056,72000,108000
DIAMAQVSHIJ0.085 TO 0.125,Diamond,Marquise,VS,HIJ,0.085 TO 0.125,72000,108000
DIARNDVVS-VSIJ0.085 TO 0.125,Diamond,Round,VVS-VS,IJ,0.085 TO 0.125,72000,108000
SLTFANVVS-VSGH0.70 TO 0.99,Solitaire_Diamond,,VVS-VS,GH,0.70 TO 0.99,150000,225000
SLTPEAVVS1G0.30 TO 0.39,Solitaire_Diamond,Pear,VVS1,G,0.30 TO 0.39,150000,225000
DIAMAQVVS1G0.18 TO 0.22,Diamond,Marquise,VVS1,G,0.18 TO 0.22,72000,108000
DIAPEAVVS-VSGHI0.13 TO 0.175,Diamond,Pear,VVS-VS,GHI,0.13 TO 0.175,72000,108000
DIAFANVVSEF0.13 TO 0.175,Diamond,,VVS,EF,0.13 TO 0.175,72000,108000
DIAPEAVVS-VSFG0.13 TO 0.175,Diamond,Pear,VVS-VS,FG,0.13 TO 0.175,72000,108000
SLTRNDVVS1E1.00 TO 1.49,Solitaire_Diamond,Round,VVS1,E,1.00 TO 1.49,150000,225000
DIAMAQVVS-VSIJ0.085 TO 0.125,Diamond,Marquise,VVS-VS,IJ,0.085 TO 0.125,72000,108000
DIAMAQVVS-VSGH0.18 TO 0.22,Diamond,Marquise,VVS-VS,GH,0.18 TO 0.22,72000,108000
DIAPEAVVS-VSFG0.085 TO 0.125,Diamond,Pear,VVS-VS,FG,0.085 TO 0.125,72000,108000
DIARNDVVSGHI0.085 TO 0.125,Diamond,Round,VVS,GHI,0.085 TO 0.125,72000,108000
DIAMAQVVSGHI0.23 TO 0.29,Diamond,Marquise,VVS,GHI,0.23 TO 0.29,72000,108000
DIAPEAVSGH0.18 TO 0.22,Diamond,Pear,VS,GH, 0.18 TO 0.22,72000,108000
DIAPEAVVSEF0.075 TO 0.08,Diamond,Pear,VVS,EF,0.075 TO 0.08,72000,108000
DIARNDVSIJ0.000 TO 0.056,Diamond,Round,VS,IJ,0.000 TO 0.056,72000,108000
DIARNDVS-SIHI0.085 TO 0.125,Diamond,Round,VS-SI,HI,0.085 TO 0.125,72000,108000
SLTPEAVSHIJ0.30 TO 0.39,Solitaire_Diamond,Pear,VS,HIJ,0.30 TO 0.39,150000,225000
DIARNDVVS-VSHI0.000 TO 0.056,Diamond,Round,VVS-VS,HI,0.000 TO 0.056,72000,108000
DIAFANVS-SIGH0.13 TO 0.175,Diamond,,VS-SI,GH,0.13 TO 0.175,72000,108000
DIAMRQVS-SIIJ  0.085 TO 0.125 (III),Diamond,Marquise,VS-SI,IJ,  0.085 TO 0.125 (III),72000,108000
DIAMAQVVS-VSFG0.000 TO 0.056 (I),Diamond,Marquise,VVS-VS,FG,0.000 TO 0.056 (I),72000,108000
DIARNDVVS-VSFG0.000 TO 0.056 (I),Diamond,Round,VVS-VS,FG,0.000 TO 0.056 (I),72000,108000
DIAPRIVVS-VSFG0.000 TO 0.056 (I),Diamond,Princess,VVS-VS,FG,0.000 TO 0.056 (I),72000,108000
DIAMRQVVSGH0.085 TO 0.125 (III),Diamond,Marquise,VVS,GH,0.085 TO 0.125 (III),72000,108000
DIAPRIVVS-VSHI0.18 TO 0.22,Diamond,Princess,VVS-VS,HI,0.18 TO 0.22,72000,108000
DIAMAQVVS-VSHI0.13 TO 0.17,Diamond,Marquise,VVS-VS,HI,0.13 TO 0.17,72000,108000
DIABAGVVS-VSHI0.085 TO 0.125,Diamond,Baguette,VVS-VS,HI,0.085 TO 0.125,72000,108000
DIAMRQVVS-VSIJ  0.18 TO 0.22 (V),Diamond,Marquise,VVS-VS,IJ,  0.18 TO 0.22 (V),72000,108000
DIARoseMIXMIX0.085 TO 0.125,Diamond,Rose Cut,,,0.085 TO 0.125,72000,108000
DIAFANVS-SIFGH0.085 to 0.13,Diamond,,VS-SI,FGH,0.085 TO 0.13,72000,108000
DIAMAQVS-SIFGH0.085 to 0.13,Diamond,Marquise,VS-SI,FGH,0.085 TO 0.13,72000,108000
DIARNDVVS - VSFG0.000 TO 0.056,Diamond,Round,VVS-VS,FG,0.000 TO 0.056,72000,108000
DIAPEAMIXIJ  0.13 TO 0.175(IV),Diamond,Pear,,IJ,  0.13 TO 0.175(IV),72000,108000
DIARNDVS - SIFG0.000 TO 0.056,Diamond,Round,VS-SI,FG,0.000 TO 0.056,72000,108000
DIABAGVS - SIFG0.000 TO 0.056,Diamond,Baguette,VS-SI,FG,0.000 TO 0.056,72000,108000
DIAROSVS-SIIJ0.000 to 0.056,Diamond,ROSE CUT,VS-SI,IJ,0.000 to 0.056,72000,108000
SLTRNDIFE0.30 TO 0.39(VII),Solitaire_Diamond,Round,IF,E,0.30 TO 0.39(VII),150000,225000
DIARNDVSFGMIX,Diamond,Round,VS,FG,,72000,108000
DIARNDVS - SIIJ0.000 TO 0.056,Diamond,Round,VS-SI,IJ,0.000 TO 0.056,72000,108000
DIAFNYVS - SIIJ0.075 TO 0.080 (LL),Diamond,,VS-SI,IJ,0.075 TO 0.080 (LL),72000,108000
DIAFNYVS - SIIJMIX,Diamond,,VS-SI,IJ,,72000,108000
SLTRNDVVS1EF0.40 TO 0.49 (VIII),Solitaire_Diamond,Round,VVS1,EF,0.40 TO 0.49 (VIII),150000,225000
DIARNDVVS - VSEF0.001 TO 0.056 (I),Diamond,Round,VVS-VS,EF,0.001 TO 0.056 (I),72000,108000
DIARNDVS-SIFGH  0.085 TO 0.0125(III),Diamond,Round,VS-SI,FGH,  0.085 TO 0.0125(III),72000,108000
DIAPEAVSGH0.085 - 0.125(III),Diamond,Pear,VS,GH,0.085 - 0.125(III),72000,108000
SLTMAQVVS1E0.40 TO 0.49,Solitaire_Diamond,Marquise,VVS1,E,0.40 TO 0.49,150000,225000
SLTROSVSFG0.50 to 0.69,Solitaire_Diamond,ROSE CUT,VS,FG,0.50 to 0.69,150000,225000
SLTRNDVVS1E  1.00 TO 1.49 (XI),Solitaire_Diamond,Round,VVS1,E,  1.00 TO 1.49 (XI),150000,225000
SLTRNDVVS1GABOVE 2,Solitaire_Diamond,Round,VVS1,G,ABOVE 2,150000,225000
SLTRNDVVS1G1.00 TO 1.49,Solitaire_Diamond,Round,VVS1,G,1.00 TO 1.49,150000,225000
DIAPEAVVSEF0.230 TO 0.29,Diamond,Pear,VVS,EF,0.230 TO 0.29,72000,108000
DIAPEAVVSGH0.075 TO 0.08,Diamond,Pear,VVS,GH,0.075 TO 0.08,72000,108000
DIAMRQVVS - VSIJ0.085 TO 0.125 (III),Diamond,Marquise,VVS-VS,IJ,0.085 TO 0.125 (III),72000,108000
DIAMRQVVS - VSIJ0.13 TO 0.175 (IV),Diamond,Marquise,VVS-VS,IJ,0.13 TO 0.175 (IV),72000,108000
DIAFNYVVS - VSIJ0.180 TO 0.220 (V),Diamond,,VVS-VS,IJ,0.180 TO 0.220 (V),72000,108000
DIAPEAVVS - VSIJ0.13 TO 0.175(IV),Diamond,Pear,VVS-VS,IJ,0.13 TO 0.175(IV),72000,108000
DIARNDVVS - VSIJ  0.085 TO 0.0125(III),Diamond,Round,VVS-VS,IJ,  0.085 TO 0.0125(III),72000,108000
DIARNDVVS - VSIJ0.135 TO 0.175(IV),Diamond,Round,VVS-VS,IJ,0.135 TO 0.175(IV),72000,108000
DIAPEAVS-SIFGH  0.18 TO 0.22 (V),Diamond,Pear,VS-SI,FGH,  0.18 TO 0.22 (V),72000,108000
DIAMRQVVS-VSIJ  0.13 TO 0.175 (IV),Diamond,Marquise,VVS-VS,IJ,  0.13 TO 0.175 (IV),72000,108000
DIARNDVVS-VSIJ  0.085 TO 0.0125(III),Diamond,Round,VVS-VS,IJ,  0.085 TO 0.0125(III),72000,108000
SLTPEAVVS - VSFGH0.40 TO 0.49(VIII),Solitaire_Diamond,Pear,VVS-VS,FGH,0.40 TO 0.49(VIII),150000,225000
SLTRNDVVS1HAbove 2 Cts,Solitaire_Diamond,Round,VVS1,H,Above 2 Cts,150000,225000
DIAMRQVS-SIIJ  0.075 TO 0.08 (II),Diamond,Marquise,VS-SI,IJ,  0.075 TO 0.08 (II),72000,108000
DIARNDMIXGHMIX,Diamond,Round,,GH,,72000,108000
DIAPEAVVS - VSGH0.000 TO 0.056 (I),Diamond,Pear,VVS-VS,GH,0.000 TO 0.056 (I),72000,108000
DIAMRQVVS - VSGH0.000 TO 0.056 (I),Diamond,Marquise,VVS-VS,GH,0.000 TO 0.056 (I),72000,108000
DIARNDVVS - VSGH0.000 TO 0.056 (I),Diamond,Round,VVS-VS,GH,0.000 TO 0.056 (I),72000,108000
DIAPEASIIJ0.085 TO 0.125(III),Diamond,Pear,SI,IJ,0.085 TO 0.125(III),72000,108000
DIAPEASIIJ0.13 TO 0.175(IV),Diamond,Pear,SI,IJ,0.13 TO 0.175(IV),72000,108000
DIAPEASIIJMIX,Diamond,Pear,SI,IJ,,72000,108000
DIAPRIVSFGMIX,Diamond,Princess,VS,FG,,72000,108000
DIAPEAVVS - VSFG0.13 TO 0.175(IV),Diamond,Pear,VVS-VS,FG,0.13 TO 0.175(IV),72000,108000
DIAPEAVVS - VSFG0.18 TO 0.22 (V),Diamond,Pear,VVS-VS,FG,0.18 TO 0.22 (V),72000,108000
DIAPEAVVS - VSFG0.085 TO 0.125(III),Diamond,Pear,VVS-VS,FG,0.085 TO 0.125(III),72000,108000
DIARNDVVS - VSFGVVS,Diamond,Round,VVS-VS,FG,,72000,108000
DIARoseMIXMIX0.075 TO 0.08,Diamond,Rose Cut,,,0.075 TO 0.08,72000,108000
DIAMRQVSFGH  0.18 TO 0.22 (V),Diamond,Marquise,VS,FGH,  0.18 TO 0.22 (V),72000,108000
SLTPRIVSFGH  0.30 TO 0.39 (VII),Solitaire_Diamond,Princess,VS,FGH,  0.30 TO 0.39 (VII),150000,225000
DIAPEAMIXFG0.075 TO 0.08 (II),Diamond,Pear,,FG,0.075 TO 0.08 (II),72000,108000
DIARNDMIXFGMIX,Diamond,Round,,FG,,72000,108000
POLMIXAMIX - ABOVE 3,Diamond,,,,- ABOVE 3,72000,108000
POLMIXMIXMIX - 0.40+0.38,Diamond,,,,0.02,72000,108000
DIAMRQVS  SIIJ0.13 TO 0.175 (IV),Diamond,Marquise,VSSI,IJ,0.13 TO 0.175 (IV),72000,108000
DIAMRQVS  SIIJMIX,Diamond,Marquise,VSSI,IJ,,72000,108000
DIAPEAVS  SIIJ  0.18 TO 0.22 (V),Diamond,Pear,VSSI,IJ,  0.18 TO 0.22 (V),72000,108000
DIAPEAVS  SIIJ0.085 TO 0.125(III),Diamond,Pear,VSSI,IJ,0.085 TO 0.125(III),72000,108000
DIAPEAVS  SIIJ0.13 TO 0.175(IV),Diamond,Pear,VSSI,IJ,0.13 TO 0.175(IV),72000,108000
DIAPEAVS  SIIJMIX,Diamond,Pear,VSSI,IJ,,72000,108000
DIARNDVS  SIIJVVS,Diamond,Round,VSSI,IJ,,72000,108000
DIARNDVS  SIIJ  0.085 TO 0.0125(III),Diamond,Round,VSSI,IJ,  0.085 TO 0.0125(III),72000,108000
DIAPRIVVSGH0.18 TO 0.22,Diamond,Princess,VVS,GH,0.18 TO 0.22,72000,108000
SLTRNDVVS1EF0.50 TO 0.69,Solitaire_Diamond,Round,VVS1,EF,0.50 TO 0.69,150000,225000
DIARNDVVSEF0.50 TO 0.69,Diamond,Round,VVS,EF,0.50 TO 0.69,72000,108000
DIAFANMIXMIX0.085 TO 0.125,Diamond,,,,0.085 to 0.125,72000,108000
DIAPRIVVSEF0.085 TO 0.125,Diamond,Princess,VVS,EF, 0.085 TO 0.125,72000,108000
DIARNDVVSEF0.30 TO 0.39,Diamond,Round,VVS,EF,0.30 TO 0.39,72000,108000
DIAFMVVSMIX0.085 TO 0.125,Diamond,,VVS,,0.085 TO 0.125,72000,108000
DIAFANMIXMIXMIX,Diamond,,,,,72000,108000
DIAFMVVSMIXMIX,Diamond,,VVS,,,72000,108000
DIAPRIVVSEF0.13 TO 0.175,Diamond,Princess,VVS,EF,0.13 TO 0.175,72000,108000
DIARNDVVSEF0.40 TO 0.49,Diamond,Round,VVS,EF, 0.40 TO 0.49,72000,108000
DIAFANMIXMIX0.13 TO 0.175,Diamond,,,,0.13 TO 0.175,72000,108000
DIARNDVVSEF0.230 TO 0.290,Diamond,Round,VVS,EF,0.230 TO 0.290,72000,108000
DIABRKVVSEFMIX,Diamond,,VVS,EF,,72000,108000
DIAPEAVSGHI0.085 to 0.13,Diamond,Pear,VS,GHI,0.085 TO 0.13,72000,108000
FMRRNDVVSEF0.23 TO 0.29,Forevermark,Round,VVS,EF,0.23 TO 0.29,90000,135000
DIAROSVSFGH0.085 TO 0.125,Diamond,ROSE CUT,VS,FGH,0.085 TO 0.125,72000,108000
ROSMIXMIXMIX0.000 TO 0.056,Diamond,,,,0.000 TO 0.056,72000,108000
SLTFANVVS1F0.70 TO 0.99,Solitaire_Diamond,,VVS1,F,0.70 TO 0.99,150000,225000
DIAFNYVS-SIIJ0.180 TO 0.220 (V),Diamond,,VS-SI,IJ,0.180 TO 0.220 (V),72000,108000
DIAPEAVS-SIIJ0.13 TO 0.175(IV),Diamond,Pear,VS-SI,IJ,0.13 TO 0.175(IV),72000,108000
DIABAGVVS - VSFG0.13 TO 0.175,Diamond,Baguette,VVS-VS,FG,0.13 TO 0.175,72000,108000
DIAFANVSFG0.135 TO 0.175 (IV),Diamond,,VS,FG,0.135 TO 0.175 (IV),72000,108000
DIAMAQVSGH0.057 TO 0.074,Diamond,Marquise,VS,GH,0.057 TO 0.074,72000,108000
DIAMAQVS-SIIJ0.085 TO 0.125 (III),Diamond,Marquise,VS-SI,IJ,0.085 TO 0.125 (III),72000,108000
DIAPEAVSGHI0.000 to 0.056,Diamond,Pear,VS,GHI,0.000 TO 0.056,72000,108000
DIAFANVSFGH0.085 to 0.13,Diamond,,VS,FGH,0.085 TO 0.13,72000,108000
DIAFANVSFGH0.000 to 0.056,Diamond,,VS,FGH,0.000 TO 0.056,72000,108000
DIAPEAVSGHI0.13 to 0.175,Diamond,Pear,VS,GHI,0.13 TO 0.175,72000,108000
DIAPRIVS-SIIJ0.075 TO 0.08,Diamond,Princess,VS-SI,IJ,0.075 TO 0.08,72000,108000
SLTRNDVVS1DEF0.30 TO 0.39,Solitaire_Diamond,Round,VVS1,DEF,0.30 TO 0.39,150000,225000
DIARNDVVS1DEF0.18 TO 0.22,Diamond,Round,VVS1,DEF,0.18 TO 0.22,72000,108000
DIAPRIVS-SIIJ0.18 TO 0.22,Diamond,Princess,VS-SI,IJ,0.18 TO 0.22,72000,108000
SLTRNDVVS1DEF0.50 TO 0.69,Solitaire_Diamond,Round,VVS1,DEF,0.50 TO 0.69,150000,225000
DIARNDVVS1DEF0.13 TO 0.175,Diamond,Round,VVS1,DEF,0.13 TO 0.175,72000,108000
DIARNDVVS1DEF0.23 TO 0.29,Diamond,Round,VVS1,DEF,0.23 TO 0.29,72000,108000
DIAMRQVVS - VSGH0.000 TO 0.056,Diamond,Marquise,VVS-VS,GH,0.000 TO 0.056,72000,108000
DIAMRQVVSIJ0.13 TO 0.175,Diamond,Marquise,VVS,IJ,0.13 TO 0.175,72000,108000
DIAPEAVSFGH0.13 TO 0.175(IV),Diamond,Pear,VS,FGH,0.13 TO 0.175(IV),72000,108000
DIAPEAVSFGH0.075 TO 0.08 (II),Diamond,Pear,VS,FGH,0.075 TO 0.08 (II),72000,108000
DIAMRQVSFGH0.13 TO 0.175 (IV),Diamond,Marquise,VS,FGH,0.13 TO 0.175 (IV),72000,108000
DIAFNYVSFGH0.230 TO 0.290 (VL),Diamond,,VS,FGH,0.230 TO 0.290 (VL),72000,108000
DIAFNYVSFGH0.180 TO 0.220 (V),Diamond,,VS,FGH,0.180 TO 0.220 (V),72000,108000
DIAFNYVSFGH0.085 TO 0.125 (LLL),Diamond,,VS,FGH,0.085 TO 0.125 (LLL),72000,108000
DIAPRIVSFGH0.23 TO 0.29 (VI),Diamond,Princess,VS,FGH,0.23 TO 0.29 (VI),72000,108000
DIAPRIVSFGH0.085 TO 0.125 (III),Diamond,Princess,VS,FGH,0.085 TO 0.125 (III),72000,108000
DIARNDVSFGHVVS,Diamond,Round,VS,FGH,,72000,108000
DIAMRQVSFGH0.18 TO 0.22 (V),Diamond,Marquise,VS,FGH,0.18 TO 0.22 (V),72000,108000
SLTPEAVS-SIFGH0.50 TO 0.69,Solitaire_Diamond,Pear,VS-SI,FGH,0.50 TO 0.69,150000,225000
DIAMAQVS-SIFGH0.18 TO 0.22,Diamond,Marquise,VS-SI,FGH,0.18 TO 0.22,72000,108000
CSDMIXMIXMIXMIX,Diamond,,,,,72000,108000
SLTRNDVVS1E0.70 TO 0.99,Solitaire_Diamond,Round,VVS1,E,0.70 TO 0.99,150000,225000
DIAFNYVVS-VSFG0.000 TO 0.056 (I),Diamond,,VVS-VS,FG,0.000 TO 0.056 (I),72000,108000
DIAFNYVVS-VSFG0.085 TO 0.0134 (III),Diamond,,VVS-VS,FG,0.085 TO 0.0134 (III),72000,108000
DIARNDVS-SIIJ  0.085 TO 0.0125(III),Diamond,Round,VS-SI,IJ,  0.085 TO 0.0125(III),72000,108000
DIAPEAVVS-VSIJ0.075 - 0.084 (II),Diamond,Pear,VVS-VS,IJ,0.075 - 0.084 (II),72000,108000
DIARNDVVS0.000 TO 0.056 (I)0.000 TO 0.056 (I),Diamond,Round,VVS,,0.000 TO 0.056 (I),72000,108000
SLTRNDIFG1.49 TO 1.99,Solitaire_Diamond,Round,IF,G,1.49 TO 1.99,150000,225000
DIARNDVVS-VSHI0.000 TO 0.056 (I),Diamond,Round,VVS-VS,HI,0.000 TO 0.056 (I),72000,108000
DIAMUTMIXMIXMIX,Diamond,,,,,72000,108000
DIAPEAVS-SIFGH  0.085 TO 0.125(III),Diamond,Pear,VS-SI,FGH,  0.085 TO 0.125(III),72000,108000
DIARNDVS-SIIJ0.001 TO 0.056,Diamond,Round,VS-SI,IJ,0.001 TO 0.056,72000,108000
SLTFANVSFGH0.40 TO 0.49,Solitaire_Diamond,,VS,FGH,0.40 TO 0.49,150000,225000
SLTFANVSFGH0.30 TO 0.39,Solitaire_Diamond,,VS,FGH,0.30 TO 0.39,150000,225000
SLTPRIVSFGH0.30 TO 0.39,Solitaire_Diamond,Princess,VS,FGH,0.30 TO 0.39,150000,225000
SLTPEAVSFGH0.40 TO 0.49,Solitaire_Diamond,Pear,VS,FGH,0.40 TO 0.49,150000,225000
SLTFNYVVSGH  0.30 TO 0.39(VII),Solitaire_Diamond,,VVS,GH,  0.30 TO 0.39(VII),150000,225000
DIAMRQVS-SIIJ0.001 TO 0.056,Diamond,Marquise,VS-SI,IJ,0.001 TO 0.056,72000,108000
DIAPEAVSGH  0.13 TO 0.175(IV),Diamond,Pear,VS,GH,  0.13 TO 0.175(IV),72000,108000
DIAPEAVSGH0.085 TO 0.125(III),Diamond,Pear,VS,GH,0.085 TO 0.125(III),72000,108000
DIAPEAVSGHMIX,Diamond,Pear,VS,GH,,72000,108000
SLTRNDVVS1GAbove 2 Cts,Solitaire_Diamond,Round,VVS1,G,Above 2 Cts,150000,225000
SLTRNDVVS1F1.49 TO 1.99 (XII),Solitaire_Diamond,Round,VVS1,F,1.49 TO 1.99 (XII),150000,225000
DIAFNYVS - SIIJ0.180 to 0.220,Diamond,,VS-SI,IJ,0.180 to 0.220,72000,108000
