base_vehicle_id,model_name,sub_model_name
136834,Tucson,Luxury
136834,Tucson,GLS
136834,Tucson,Limited
136834,Tucson,Fuel Cell
136834,Tucson,Fuel Cell
136834,Tucson,GLS Premium
136834,Tucson,Limited Tech
140378,Tucson,Eco
140378,Tucson,Limited
140378,Tucson,SE
140378,Tucson,Sport
140378,Tucson,GLS
140378,Tucson,Limited
140378,Tucson,GLS Premium
140378,Tucson,Ultimate
140378,Tucson,Limited
140378,Tucson,Luxury
140378,Tucson,SE
140378,Tucson,Premium
140378,Tucson,Base
140378,Tucson,Fuel Cell
140378,Tucson,Fuel Cell
140378,Tucson,Limited Tech
140378,Tucson,Value
145237,Tucson,SE
145237,Tucson,SEL
145237,Tucson,Value Edition
145237,Tucson,Limited
145237,Tucson,SE
145237,Tucson,Luxury
145237,Tucson,Base
145237,Tucson,Ultimate
145237,Tucson,Sport
145237,Tucson,SEL Plus
145237,Tucson,GLS
145237,Tucson,GLS Premium
145237,Tucson,Limited
145237,Tucson,Limited Tech
145237,Tucson,Noir
145237,Tucson,Premium
18399,Armada,LE
18399,Armada,SE
18399,Armada,SE Off-Road
18399,Armada,SE
18399,Armada,SE
18399,Armada,SE Off-Road
18399,Armada,LE
18711,Armada,LE
18711,Armada,SE
18711,Armada,SE Off-Road
18711,Armada,LE
18711,Armada,SE
18711,Armada,SE
18711,Armada,SE Off-Road
24062,Armada,LE
24062,Armada,LE
24062,Armada,SE
24062,Armada,SE
24062,Armada,SE
26396,Armada,SE
26396,Armada,LE
26396,Armada,LE
26396,Armada,SE
29963,Armada,SE
29963,Armada,LE
29963,Armada,LE
29963,Armada,SE
30498,Armada,SE
30498,Armada,Platinum
30498,Armada,Titanium
30498,Armada,Platinum
30498,Armada,SE
96790,Armada,Platinum
96790,Armada,SL
96790,Armada,SV
96790,Armada,Platinum
96790,Armada,SV
118557,Armada,Platinum
118557,Armada,SL
118557,Armada,SV
118557,Armada,Platinum
118557,Armada,Base
122228,Armada,Platinum
122228,Armada,SL
122228,Armada,SV
122228,Armada,Base
122228,Armada,Platinum
128126,Armada,Platinum
128126,Armada,SL
128126,Armada,SV
128126,Armada,Platinum
128126,Armada,Base
130957,Armada,Platinum
130957,Armada,SL
130957,Armada,SV
130957,Armada,Platinum
130957,Armada,Base
138447,Armada,SV
138447,Armada,SL
138447,Armada,Platinum
138447,Armada,Platinum
138447,Armada,SL
138447,Armada,Exclusive
143493,Armada,SL
143493,Armada,SV
143493,Armada,Platinum
143493,Armada,SL
143493,Armada,Platinum
143493,Armada,Exclusive
147686,Armada,SL
147686,Armada,Platinum
147686,Armada,SV
18409,Super V8,Base
18409,Super V8,Base
18409,Super V8,Base
18841,Super V8,Base
18841,Super V8,Portfolio
18841,Super V8,Base
18841,Super V8,Base
18841,Super V8,Portfolio
24015,Super V8,Base
24015,Super V8,Base
24015,Super V8,Base
29054,Super V8,Base
29054,Super V8,Base
29054,Super V8,Base
30289,Super V8,Base
30289,Super V8,Base
30289,Super V8,Base
18419,LR3,SE
18419,LR3,HSE
18419,LR3,HSE
18419,LR3,SE
18419,LR3,HSE
18419,LR3,SE
18855,LR3,Base
18855,LR3,HSE
18855,LR3,SE
18855,LR3,HSE
18855,LR3,SE
18855,LR3,Base
18855,LR3,SE
18855,LR3,HSE
24093,LR3,HSE
24093,LR3,SE
24093,LR3,HSE
24093,LR3,SE
24093,LR3,SE
24093,LR3,HSE
28985,LR3,SE
28985,LR3,HSE
28985,LR3,SE
28985,LR3,HSE
28985,LR3,HSE
28985,LR3,SE
30377,LR3,HSE
30377,LR3,HSE Lux
30377,LR3,HSE
30377,LR3,SE
18452,C55 AMG,Base
18452,C55 AMG,Base
18452,C55 AMG,Base
18688,C55 AMG,Base
18688,C55 AMG,Base
18688,C55 AMG,Base
31531,C55 AMG,Base
18456,CL65 AMG,Base
18456,CL65 AMG,Base
18456,CL65 AMG,Base
18692,CL65 AMG,Base
18692,CL65 AMG,Base
29109,CL65 AMG,Base
29109,CL65 AMG,Base
30128,CL65 AMG,Base
30128,CL65 AMG,Base
30128,CL65 AMG,Base
96033,CL65 AMG,Base
96033,CL65 AMG,Base
96959,CL65 AMG,Base
96959,CL65 AMG,Base
119591,CL65 AMG,Base
119591,CL65 AMG,Base
123316,CL65 AMG,Base
123316,CL65 AMG,Base
123316,CL65 AMG,Base
128544,CL65 AMG,Base
128544,CL65 AMG,Base
18474,SL65 AMG,Base
18474,SL65 AMG,Base
18474,SL65 AMG,Base
18725,SL65 AMG,Base
18725,SL65 AMG,Base
18725,SL65 AMG,Base
18985,SL65 AMG,Base
18985,SL65 AMG,Base
18985,SL65 AMG,Base
28747,SL65 AMG,Base
28747,SL65 AMG,Base
28747,SL65 AMG,Base
29973,SL65 AMG,Base
29973,SL65 AMG,Black Series
29973,SL65 AMG,Base
29973,SL65 AMG,Base
96204,SL65 AMG,Base
96204,SL65 AMG,Base
118440,SL65 AMG,Base
118440,SL65 AMG,Base
119611,SL65 AMG,Base
119611,SL65 AMG,Base
119611,SL65 AMG,Base
128106,SL65 AMG,Base
128106,SL65 AMG,Base
128106,SL65 AMG,Base
131017,SL65 AMG,Base
131017,SL65 AMG,Base
131017,SL65 AMG,Base
136669,SL65 AMG,Base
136669,SL65 AMG,Base
136669,SL65 AMG,Base
140760,SL65 AMG,Base
140987,SL65 AMG,Base
140987,SL65 AMG,Base
140987,SL65 AMG,Base
144147,SL65 AMG,Base
144147,SL65 AMG,Base
144147,SL65 AMG,Base
18475,SLK350,Base
18475,SLK350,Base
18475,SLK350,Base
18702,SLK350,Base
18702,SLK350,Base
18702,SLK350,Base
25686,SLK350,Base
25686,SLK350,Base
25686,SLK350,Base
28749,SLK350,Base
28749,SLK350,Base
28749,SLK350,Base
29975,SLK350,Base
29975,SLK350,Base
29975,SLK350,Base
96045,SLK350,Base
96045,SLK350,Base
96871,SLK350,Base
96871,SLK350,Base
118870,SLK350,Base
118870,SLK350,Base
123334,SLK350,Base
123334,SLK350,Base
123334,SLK350,Base
128222,SLK350,Base
128222,SLK350,Base
128222,SLK350,Base
130157,SLK350,Base
130157,SLK350,Base
130157,SLK350,Base
137683,SLK350,Base
137683,SLK350,Base
137683,SLK350,Base
18476,SLK55 AMG,Base
18476,SLK55 AMG,Base
18476,SLK55 AMG,Base
18703,SLK55 AMG,Base
18703,SLK55 AMG,Base
18703,SLK55 AMG,Base
25687,SLK55 AMG,Base
25687,SLK55 AMG,Base
25687,SLK55 AMG,Base
28750,SLK55 AMG,Base
28750,SLK55 AMG,Base
28750,SLK55 AMG,Base
29976,SLK55 AMG,Base
29976,SLK55 AMG,Base
29976,SLK55 AMG,Base
96046,SLK55 AMG,Base
96046,SLK55 AMG,Base
96046,SLK55 AMG,Base
118516,SLK55 AMG,Base
118516,SLK55 AMG,Base
119687,SLK55 AMG,Base
119687,SLK55 AMG,Base
123335,SLK55 AMG,Base
123335,SLK55 AMG,Base
123335,SLK55 AMG,Base
128223,SLK55 AMG,Base
128223,SLK55 AMG,Base
128223,SLK55 AMG,Base
130158,SLK55 AMG,Base
130158,SLK55 AMG,Base
130158,SLK55 AMG,Base
137684,SLK55 AMG,Base
137684,SLK55 AMG,Base
137684,SLK55 AMG,Base
18482,V50,i
18482,V50,T5
18482,V50,T5 Elegance
18482,V50,T5 Sport
18482,V50,T5
18482,V50,i
18937,V50,2.4i
18937,V50,T5
18937,V50,T5 Elegance
18937,V50,T5
18937,V50,2.4i
23985,V50,2.4i
23985,V50,T5
23985,V50,T5
23985,V50,2.4i
23985,V50,T5
28840,V50,2.4i
28840,V50,T5
28840,V50,T5
28840,V50,2.4i
30181,V50,2.4i
30181,V50,T5
30181,V50,2.4i
30181,V50,T5
30494,V50,2.4i
30494,V50,T5 R-Design
